model_id,question_id,family,condition,sentence_index,score
gpt-5.5,p001,history,live,5,20
gpt-5.5,p001,history,post,5,22
gpt-5.5,p001,history,replay,5,20
gpt-5.5,p002,history,live,0,22
gpt-5.5,p002,history,post,0,35
gpt-5.5,p002,history,live,1,15
gpt-5.5,p002,history,post,1,25
gpt-5.5,p002,history,live,2,18
gpt-5.5,p002,history,post,2,40
gpt-5.5,p002,history,live,3,20
gpt-5.5,p002,history,post,3,45
gpt-5.5,p002,history,live,4,24
gpt-5.5,p002,history,post,4,55
gpt-5.5,p002,history,live,5,19
gpt-5.5,p002,history,post,5,50
gpt-5.5,p003,history,live,0,18
gpt-5.5,p003,history,post,0,15
gpt-5.5,p003,history,live,1,22
gpt-5.5,p003,history,post,1,28
gpt-5.5,p003,history,live,2,20
gpt-5.5,p003,history,post,2,24
gpt-5.5,p003,history,live,3,27
gpt-5.5,p003,history,post,3,36
gpt-5.5,p003,history,live,4,24
gpt-5.5,p003,history,post,4,34
gpt-5.5,p003,history,live,5,16
gpt-5.5,p003,history,post,5,20
gpt-5.5,p004,history,live,0,22
gpt-5.5,p004,history,post,0,35
gpt-5.5,p004,history,live,1,28
gpt-5.5,p004,history,post,1,42
gpt-5.5,p004,history,live,2,18
gpt-5.5,p004,history,post,2,30
gpt-5.5,p004,history,live,3,31
gpt-5.5,p004,history,post,3,45
gpt-5.5,p004,history,live,4,24
gpt-5.5,p004,history,post,4,32
gpt-5.5,p004,history,live,5,20
gpt-5.5,p004,history,post,5,50
gpt-5.5,p012,science,live,0,12
gpt-5.5,p012,science,post,0,12
gpt-5.5,p012,science,live,1,18
gpt-5.5,p012,science,post,1,18
gpt-5.5,p012,science,live,2,22
gpt-5.5,p012,science,post,2,15
gpt-5.5,p012,science,live,3,26
gpt-5.5,p012,science,post,3,22
gpt-5.5,p012,science,live,4,24
gpt-5.5,p012,science,post,4,20
gpt-5.5,p012,science,live,5,16
gpt-5.5,p012,science,post,5,16
gpt-5.5,p013,science,live,0,12
gpt-5.5,p013,science,post,0,10
gpt-5.5,p013,science,live,1,18
gpt-5.5,p013,science,post,1,12
gpt-5.5,p013,science,live,2,10
gpt-5.5,p013,science,post,2,8
gpt-5.5,p013,science,live,3,22
gpt-5.5,p013,science,post,3,15
gpt-5.5,p013,science,live,4,8
gpt-5.5,p013,science,post,4,7
gpt-5.5,p013,science,live,5,24
gpt-5.5,p013,science,post,5,18
gpt-5.5,p015,science,live,0,18
gpt-5.5,p015,science,post,0,10
gpt-5.5,p015,science,live,1,32
gpt-5.5,p015,science,post,1,22
gpt-5.5,p015,science,live,2,21
gpt-5.5,p015,science,post,2,13
gpt-5.5,p015,science,live,3,24
gpt-5.5,p015,science,post,3,18
gpt-5.5,p015,science,live,4,27
gpt-5.5,p015,science,post,4,12
gpt-5.5,p015,science,live,5,22
gpt-5.5,p015,science,post,5,15
gpt-5.5,p018,science,live,0,18
gpt-5.5,p018,science,post,0,15
gpt-5.5,p018,science,live,1,34
gpt-5.5,p018,science,post,1,45
gpt-5.5,p018,science,live,2,28
gpt-5.5,p018,science,post,2,25
gpt-5.5,p018,science,live,3,36
gpt-5.5,p018,science,post,3,40
gpt-5.5,p018,science,live,4,31
gpt-5.5,p018,science,post,4,35
gpt-5.5,p018,science,live,5,20
gpt-5.5,p018,science,post,5,20
gpt-5.5,p021,biology_medicine,live,0,12
gpt-5.5,p021,biology_medicine,post,0,10
gpt-5.5,p021,biology_medicine,live,1,18
gpt-5.5,p021,biology_medicine,post,1,18
gpt-5.5,p021,biology_medicine,live,2,16
gpt-5.5,p021,biology_medicine,post,2,15
gpt-5.5,p021,biology_medicine,live,3,13
gpt-5.5,p021,biology_medicine,post,3,13
gpt-5.5,p021,biology_medicine,live,4,17
gpt-5.5,p021,biology_medicine,post,4,20
gpt-5.5,p021,biology_medicine,live,5,10
gpt-5.5,p021,biology_medicine,post,5,12
gpt-5.5,p025,biology_medicine,live,0,12
gpt-5.5,p025,biology_medicine,post,0,15
gpt-5.5,p025,biology_medicine,live,1,18
gpt-5.5,p025,biology_medicine,post,1,18
gpt-5.5,p025,biology_medicine,live,2,31
gpt-5.5,p025,biology_medicine,post,2,35
gpt-5.5,p025,biology_medicine,live,3,24
gpt-5.5,p025,biology_medicine,post,3,28
gpt-5.5,p025,biology_medicine,live,4,17
gpt-5.5,p025,biology_medicine,post,4,22
gpt-5.5,p025,biology_medicine,live,5,14
gpt-5.5,p025,biology_medicine,post,5,20
gpt-5.5,p027,biology_medicine,live,0,18
gpt-5.5,p027,biology_medicine,post,0,18
gpt-5.5,p027,biology_medicine,live,1,31
gpt-5.5,p027,biology_medicine,post,1,32
gpt-5.5,p027,biology_medicine,live,2,24
gpt-5.5,p027,biology_medicine,post,2,24
gpt-5.5,p027,biology_medicine,live,3,17
gpt-5.5,p027,biology_medicine,post,3,16
gpt-5.5,p027,biology_medicine,live,4,35
gpt-5.5,p027,biology_medicine,post,4,30
gpt-5.5,p027,biology_medicine,live,5,20
gpt-5.5,p027,biology_medicine,post,5,20
gpt-5.5,p029,biology_medicine,live,0,12
gpt-5.5,p029,biology_medicine,post,0,12
gpt-5.5,p029,biology_medicine,live,1,18
gpt-5.5,p029,biology_medicine,post,1,22
gpt-5.5,p029,biology_medicine,live,2,28
gpt-5.5,p029,biology_medicine,post,2,32
gpt-5.5,p029,biology_medicine,live,3,16
gpt-5.5,p029,biology_medicine,post,3,24
gpt-5.5,p029,biology_medicine,live,4,10
gpt-5.5,p029,biology_medicine,post,4,15
gpt-5.5,p029,biology_medicine,live,5,20
gpt-5.5,p029,biology_medicine,post,5,27
gpt-5.5,p033,technology,live,0,12
gpt-5.5,p033,technology,post,0,12
gpt-5.5,p033,technology,live,1,18
gpt-5.5,p033,technology,post,1,18
gpt-5.5,p033,technology,live,2,15
gpt-5.5,p033,technology,post,2,15
gpt-5.5,p033,technology,live,3,10
gpt-5.5,p033,technology,post,3,10
gpt-5.5,p033,technology,live,4,20
gpt-5.5,p033,technology,post,4,20
gpt-5.5,p033,technology,live,5,9
gpt-5.5,p033,technology,post,5,12
gpt-5.5,p034,technology,live,0,18
gpt-5.5,p034,technology,post,0,18
gpt-5.5,p034,technology,live,1,22
gpt-5.5,p034,technology,post,1,22
gpt-5.5,p034,technology,live,2,28
gpt-5.5,p034,technology,post,2,28
gpt-5.5,p034,technology,live,3,25
gpt-5.5,p034,technology,post,3,24
gpt-5.5,p034,technology,live,4,12
gpt-5.5,p034,technology,post,4,15
gpt-5.5,p034,technology,live,5,20
gpt-5.5,p034,technology,post,5,25
gpt-5.5,p035,technology,live,0,12
gpt-5.5,p035,technology,post,0,8
gpt-5.5,p035,technology,live,1,18
gpt-5.5,p035,technology,post,1,18
gpt-5.5,p035,technology,live,2,20
gpt-5.5,p035,technology,post,2,15
gpt-5.5,p035,technology,live,3,23
gpt-5.5,p035,technology,post,3,17
gpt-5.5,p035,technology,live,4,16
gpt-5.5,p035,technology,post,4,12
gpt-5.5,p035,technology,live,5,10
gpt-5.5,p035,technology,post,5,9
gpt-5.5,p040,technology,live,0,12
gpt-5.5,p040,technology,post,0,10
gpt-5.5,p040,technology,live,1,18
gpt-5.5,p040,technology,post,1,25
gpt-5.5,p040,technology,live,2,10
gpt-5.5,p040,technology,post,2,15
gpt-5.5,p040,technology,live,3,14
gpt-5.5,p040,technology,post,3,20
gpt-5.5,p040,technology,live,4,22
gpt-5.5,p040,technology,post,4,35
gpt-5.5,p040,technology,live,5,9
gpt-5.5,p040,technology,post,5,12
gpt-5.5,p042,economics,live,0,12
gpt-5.5,p042,economics,post,0,18
gpt-5.5,p042,economics,replay,0,15
gpt-5.5,p042,economics,live,1,10
gpt-5.5,p042,economics,post,1,24
gpt-5.5,p042,economics,replay,1,18
gpt-5.5,p042,economics,live,2,15
gpt-5.5,p042,economics,post,2,22
gpt-5.5,p042,economics,replay,2,17
gpt-5.5,p042,economics,live,3,11
gpt-5.5,p042,economics,post,3,20
gpt-5.5,p042,economics,replay,3,16
gpt-5.5,p042,economics,live,4,13
gpt-5.5,p042,economics,post,4,28
gpt-5.5,p042,economics,replay,4,18
gpt-5.5,p042,economics,live,5,9
gpt-5.5,p042,economics,post,5,16
gpt-5.5,p042,economics,replay,5,14
gpt-5.5,p044,economics,live,0,28
gpt-5.5,p044,economics,post,0,35
gpt-5.5,p044,economics,replay,0,32
gpt-5.5,p044,economics,live,1,35
gpt-5.5,p044,economics,post,1,45
gpt-5.5,p044,economics,replay,1,35
gpt-5.5,p044,economics,live,2,24
gpt-5.5,p044,economics,post,2,30
gpt-5.5,p044,economics,replay,2,31
gpt-5.5,p044,economics,live,3,20
gpt-5.5,p044,economics,post,3,25
gpt-5.5,p044,economics,replay,3,29
gpt-5.5,p044,economics,live,4,18
gpt-5.5,p044,economics,post,4,40
gpt-5.5,p044,economics,replay,4,30
gpt-5.5,p044,economics,live,5,15
gpt-5.5,p044,economics,post,5,30
gpt-5.5,p044,economics,replay,5,27
gpt-5.5,p045,economics,live,0,12
gpt-5.5,p045,economics,post,0,18
gpt-5.5,p045,economics,live,1,9
gpt-5.5,p045,economics,post,1,14
gpt-5.5,p045,economics,live,2,8
gpt-5.5,p045,economics,post,2,16
gpt-5.5,p045,economics,live,3,22
gpt-5.5,p045,economics,post,3,42
gpt-5.5,p045,economics,live,4,15
gpt-5.5,p045,economics,post,4,28
gpt-5.5,p045,economics,live,5,7
gpt-5.5,p045,economics,post,5,12
gpt-5.5,p046,economics,live,0,12
gpt-5.5,p046,economics,post,0,15
gpt-5.5,p046,economics,live,1,24
gpt-5.5,p046,economics,post,1,32
gpt-5.5,p046,economics,live,2,18
gpt-5.5,p046,economics,post,2,24
gpt-5.5,p046,economics,live,3,16
gpt-5.5,p046,economics,post,3,22
gpt-5.5,p046,economics,live,4,14
gpt-5.5,p046,economics,post,4,25
gpt-5.5,p046,economics,live,5,11
gpt-5.5,p046,economics,post,5,18
gpt-5.5,p052,geography,live,0,18
gpt-5.5,p052,geography,post,0,18
gpt-5.5,p052,geography,live,1,22
gpt-5.5,p052,geography,post,1,25
gpt-5.5,p052,geography,live,2,20
gpt-5.5,p052,geography,post,2,28
gpt-5.5,p052,geography,live,3,24
gpt-5.5,p052,geography,post,3,24
gpt-5.5,p052,geography,live,4,12
gpt-5.5,p052,geography,post,4,12
gpt-5.5,p052,geography,live,5,21
gpt-5.5,p052,geography,post,5,20
gpt-5.5,p054,geography,live,0,18
gpt-5.5,p054,geography,post,0,12
gpt-5.5,p054,geography,live,1,27
gpt-5.5,p054,geography,post,1,24
gpt-5.5,p054,geography,live,2,23
gpt-5.5,p054,geography,post,2,20
gpt-5.5,p054,geography,live,3,24
gpt-5.5,p054,geography,post,3,22
gpt-5.5,p054,geography,live,4,16
gpt-5.5,p054,geography,post,4,17
gpt-5.5,p054,geography,live,5,14
gpt-5.5,p054,geography,post,5,14
gpt-5.5,p056,geography,live,0,12
gpt-5.5,p056,geography,post,0,20
gpt-5.5,p056,geography,live,1,18
gpt-5.5,p056,geography,post,1,25
gpt-5.5,p056,geography,live,2,22
gpt-5.5,p056,geography,post,2,35
gpt-5.5,p056,geography,live,3,24
gpt-5.5,p056,geography,post,3,40
gpt-5.5,p056,geography,live,4,16
gpt-5.5,p056,geography,post,4,30
gpt-5.5,p056,geography,live,5,20
gpt-5.5,p056,geography,post,5,35
gpt-5.5,p060,geography,live,0,12
gpt-5.5,p060,geography,post,0,12
gpt-5.5,p060,geography,live,1,18
gpt-5.5,p060,geography,post,1,18
gpt-5.5,p060,geography,live,2,16
gpt-5.5,p060,geography,post,2,14
gpt-5.5,p060,geography,live,3,10
gpt-5.5,p060,geography,post,3,8
gpt-5.5,p060,geography,live,4,20
gpt-5.5,p060,geography,post,4,24
gpt-5.5,p060,geography,live,5,9
gpt-5.5,p060,geography,post,5,10
gpt-5.5,p065,food_culture,live,0,12
gpt-5.5,p065,food_culture,post,0,18
gpt-5.5,p065,food_culture,live,1,15
gpt-5.5,p065,food_culture,post,1,24
gpt-5.5,p065,food_culture,live,2,18
gpt-5.5,p065,food_culture,post,2,32
gpt-5.5,p065,food_culture,live,3,20
gpt-5.5,p065,food_culture,post,3,36
gpt-5.5,p065,food_culture,live,4,22
gpt-5.5,p065,food_culture,post,4,40
gpt-5.5,p065,food_culture,live,5,10
gpt-5.5,p065,food_culture,post,5,22
gpt-5.5,p066,food_culture,live,0,14
gpt-5.5,p066,food_culture,post,0,8
gpt-5.5,p066,food_culture,live,1,18
gpt-5.5,p066,food_culture,post,1,14
gpt-5.5,p066,food_culture,live,2,21
gpt-5.5,p066,food_culture,post,2,12
gpt-5.5,p066,food_culture,live,3,16
gpt-5.5,p066,food_culture,post,3,10
gpt-5.5,p066,food_culture,live,4,20
gpt-5.5,p066,food_culture,post,4,13
gpt-5.5,p066,food_culture,live,5,13
gpt-5.5,p066,food_culture,post,5,9
gpt-5.5,p068,food_culture,live,0,18
gpt-5.5,p068,food_culture,post,0,25
gpt-5.5,p068,food_culture,live,1,22
gpt-5.5,p068,food_culture,post,1,28
gpt-5.5,p068,food_culture,live,2,31
gpt-5.5,p068,food_culture,post,2,38
gpt-5.5,p068,food_culture,live,3,19
gpt-5.5,p068,food_culture,post,3,22
gpt-5.5,p068,food_culture,live,4,34
gpt-5.5,p068,food_culture,post,4,42
gpt-5.5,p068,food_culture,live,5,28
gpt-5.5,p068,food_culture,post,5,45
gpt-5.5,p070,food_culture,live,0,18
gpt-5.5,p070,food_culture,post,0,15
gpt-5.5,p070,food_culture,replay,0,12
gpt-5.5,p070,food_culture,live,1,22
gpt-5.5,p070,food_culture,post,1,25
gpt-5.5,p070,food_culture,replay,1,18
gpt-5.5,p070,food_culture,live,2,28
gpt-5.5,p070,food_culture,post,2,35
gpt-5.5,p070,food_culture,replay,2,20
gpt-5.5,p070,food_culture,live,3,25
gpt-5.5,p070,food_culture,post,3,30
gpt-5.5,p070,food_culture,replay,3,16
gpt-5.5,p070,food_culture,live,4,34
gpt-5.5,p070,food_culture,post,4,45
gpt-5.5,p070,food_culture,replay,4,22
gpt-5.5,p070,food_culture,live,5,20
gpt-5.5,p070,food_culture,post,5,35
gpt-5.5,p070,food_culture,replay,5,18
gpt-5.5,p070,food_culture,live,6,8
gpt-5.5,p070,food_culture,post,6,8
gpt-5.5,p070,food_culture,replay,6,8
gpt-5.5,p071,language,live,0,18
gpt-5.5,p071,language,post,0,15
gpt-5.5,p071,language,live,1,28
gpt-5.5,p071,language,post,1,35
gpt-5.5,p071,language,live,2,24
gpt-5.5,p071,language,post,2,25
gpt-5.5,p071,language,live,3,22
gpt-5.5,p071,language,post,3,20
gpt-5.5,p071,language,live,4,30
gpt-5.5,p071,language,post,4,40
gpt-5.5,p071,language,live,5,20
gpt-5.5,p071,language,post,5,25
gpt-5.5,p071,language,live,6,14
gpt-5.5,p071,language,post,6,15
gpt-5.5,p072,language,live,0,12
gpt-5.5,p072,language,post,0,15
gpt-5.5,p072,language,live,1,18
gpt-5.5,p072,language,post,1,22
gpt-5.5,p072,language,live,2,14
gpt-5.5,p072,language,post,2,18
gpt-5.5,p072,language,live,3,22
gpt-5.5,p072,language,post,3,28
gpt-5.5,p072,language,live,4,10
gpt-5.5,p072,language,post,4,20
gpt-5.5,p072,language,live,5,7
gpt-5.5,p072,language,post,5,8
gpt-5.5,p073,language,live,0,18
gpt-5.5,p073,language,post,0,25
gpt-5.5,p073,language,live,1,22
gpt-5.5,p073,language,post,1,35
gpt-5.5,p073,language,live,2,14
gpt-5.5,p073,language,post,2,20
gpt-5.5,p073,language,live,3,20
gpt-5.5,p073,language,post,3,30
gpt-5.5,p073,language,live,4,16
gpt-5.5,p073,language,post,4,25
gpt-5.5,p073,language,live,5,10
gpt-5.5,p073,language,post,5,15
gpt-5.5,p077,language,live,0,18
gpt-5.5,p077,language,post,0,18
gpt-5.5,p077,language,live,1,24
gpt-5.5,p077,language,post,1,32
gpt-5.5,p077,language,live,2,20
gpt-5.5,p077,language,post,2,20
gpt-5.5,p077,language,live,3,32
gpt-5.5,p077,language,post,3,38
gpt-5.5,p077,language,live,4,29
gpt-5.5,p077,language,post,4,34
gpt-5.5,p077,language,live,5,23
gpt-5.5,p077,language,post,5,28
gpt-5.5,p081,arts_culture,live,0,12
gpt-5.5,p081,arts_culture,post,0,12
gpt-5.5,p081,arts_culture,live,1,21
gpt-5.5,p081,arts_culture,post,1,28
gpt-5.5,p081,arts_culture,live,2,17
gpt-5.5,p081,arts_culture,post,2,20
gpt-5.5,p081,arts_culture,live,3,18
gpt-5.5,p081,arts_culture,post,3,18
gpt-5.5,p081,arts_culture,live,4,24
gpt-5.5,p081,arts_culture,post,4,30
gpt-5.5,p081,arts_culture,live,5,16
gpt-5.5,p081,arts_culture,post,5,22
gpt-5.5,p082,arts_culture,live,0,18
gpt-5.5,p082,arts_culture,post,0,15
gpt-5.5,p082,arts_culture,live,1,32
gpt-5.5,p082,arts_culture,post,1,45
gpt-5.5,p082,arts_culture,live,2,20
gpt-5.5,p082,arts_culture,post,2,20
gpt-5.5,p082,arts_culture,live,3,24
gpt-5.5,p082,arts_culture,post,3,35
gpt-5.5,p082,arts_culture,live,4,19
gpt-5.5,p082,arts_culture,post,4,22
gpt-5.5,p082,arts_culture,live,5,21
gpt-5.5,p082,arts_culture,post,5,28
gpt-5.5,p084,arts_culture,live,0,18
gpt-5.5,p084,arts_culture,post,0,15
gpt-5.5,p084,arts_culture,live,1,32
gpt-5.5,p084,arts_culture,post,1,35
gpt-5.5,p084,arts_culture,live,2,29
gpt-5.5,p084,arts_culture,post,2,30
gpt-5.5,p084,arts_culture,live,3,23
gpt-5.5,p084,arts_culture,post,3,20
gpt-5.5,p084,arts_culture,live,4,34
gpt-5.5,p084,arts_culture,post,4,25
gpt-5.5,p084,arts_culture,live,5,21
gpt-5.5,p084,arts_culture,post,5,18
gpt-5.5,p086,arts_culture,live,0,18
gpt-5.5,p086,arts_culture,post,0,12
gpt-5.5,p086,arts_culture,live,1,20
gpt-5.5,p086,arts_culture,post,1,18
gpt-5.5,p086,arts_culture,live,2,24
gpt-5.5,p086,arts_culture,post,2,22
gpt-5.5,p086,arts_culture,live,3,19
gpt-5.5,p086,arts_culture,post,3,18
gpt-5.5,p086,arts_culture,live,4,21
gpt-5.5,p086,arts_culture,post,4,16
gpt-5.5,p086,arts_culture,live,5,16
gpt-5.5,p086,arts_culture,post,5,14
gpt-5.5,p092,misconceptions,live,0,12
gpt-5.5,p092,misconceptions,post,0,12
gpt-5.5,p092,misconceptions,live,1,24
gpt-5.5,p092,misconceptions,post,1,35
gpt-5.5,p092,misconceptions,live,2,15
gpt-5.5,p092,misconceptions,post,2,20
gpt-5.5,p092,misconceptions,live,3,18
gpt-5.5,p092,misconceptions,post,3,24
gpt-5.5,p092,misconceptions,live,4,10
gpt-5.5,p092,misconceptions,post,4,15
gpt-5.5,p092,misconceptions,live,5,14
gpt-5.5,p092,misconceptions,post,5,18
gpt-5.5,p095,misconceptions,live,0,12
gpt-5.5,p095,misconceptions,post,0,12
gpt-5.5,p095,misconceptions,live,1,18
gpt-5.5,p095,misconceptions,post,1,18
gpt-5.5,p095,misconceptions,live,2,14
gpt-5.5,p095,misconceptions,post,2,15
gpt-5.5,p095,misconceptions,live,3,20
gpt-5.5,p095,misconceptions,post,3,20
gpt-5.5,p095,misconceptions,live,4,16
gpt-5.5,p095,misconceptions,post,4,16
gpt-5.5,p095,misconceptions,live,5,17
gpt-5.5,p095,misconceptions,post,5,18
gpt-5.5,p096,misconceptions,live,0,12
gpt-5.5,p096,misconceptions,post,0,12
gpt-5.5,p096,misconceptions,live,1,10
gpt-5.5,p096,misconceptions,post,1,18
gpt-5.5,p096,misconceptions,live,2,18
gpt-5.5,p096,misconceptions,post,2,22
gpt-5.5,p096,misconceptions,live,3,15
gpt-5.5,p096,misconceptions,post,3,20
gpt-5.5,p096,misconceptions,live,4,14
gpt-5.5,p096,misconceptions,post,4,16
gpt-5.5,p096,misconceptions,live,5,8
gpt-5.5,p096,misconceptions,post,5,10
gpt-5.5,p099,misconceptions,live,0,12
gpt-5.5,p099,misconceptions,post,0,12
gpt-5.5,p099,misconceptions,live,1,18
gpt-5.5,p099,misconceptions,post,1,25
gpt-5.5,p099,misconceptions,live,2,22
gpt-5.5,p099,misconceptions,post,2,32
gpt-5.5,p099,misconceptions,live,3,24
gpt-5.5,p099,misconceptions,post,3,35
gpt-5.5,p099,misconceptions,live,4,20
gpt-5.5,p099,misconceptions,post,4,28
gpt-5.5,p099,misconceptions,live,5,10
gpt-5.5,p099,misconceptions,post,5,15
gpt-5.5,p099,misconceptions,live,6,8
gpt-5.5,p099,misconceptions,post,6,10
gpt-5.5,ru01,history,live,0,8
gpt-5.5,ru01,history,post,0,25
gpt-5.5,ru01,history,live,1,10
gpt-5.5,ru01,history,post,1,22
gpt-5.5,ru01,history,live,2,6
gpt-5.5,ru01,history,post,2,18
gpt-5.5,ru01,history,live,3,18
gpt-5.5,ru01,history,post,3,35
gpt-5.5,ru01,history,live,4,22
gpt-5.5,ru01,history,post,4,40
gpt-5.5,ru01,history,live,5,14
gpt-5.5,ru01,history,post,5,32
gpt-5.5,ru02,food_culture,live,0,18
gpt-5.5,ru02,food_culture,post,0,34
gpt-5.5,ru02,food_culture,live,1,22
gpt-5.5,ru02,food_culture,post,1,38
gpt-5.5,ru02,food_culture,live,2,27
gpt-5.5,ru02,food_culture,post,2,42
gpt-5.5,ru02,food_culture,live,3,24
gpt-5.5,ru02,food_culture,post,3,44
gpt-5.5,ru02,food_culture,live,4,20
gpt-5.5,ru02,food_culture,post,4,35
gpt-5.5,ru02,food_culture,live,5,19
gpt-5.5,ru02,food_culture,post,5,37
gpt-5.5,ru03,science,live,0,12
gpt-5.5,ru03,science,post,0,15
gpt-5.5,ru03,science,live,1,18
gpt-5.5,ru03,science,post,1,22
gpt-5.5,ru03,science,live,2,16
gpt-5.5,ru03,science,post,2,20
gpt-5.5,ru03,science,live,3,14
gpt-5.5,ru03,science,post,3,18
gpt-5.5,ru03,science,live,4,17
gpt-5.5,ru03,science,post,4,24
gpt-5.5,ru03,science,live,5,19
gpt-5.5,ru03,science,post,5,21
gpt-5.5,ru03,science,live,6,10
gpt-5.5,ru03,science,post,6,14
gpt-5.5,ru04,biology_medicine,live,0,18
gpt-5.5,ru04,biology_medicine,post,0,18
gpt-5.5,ru04,biology_medicine,live,1,27
gpt-5.5,ru04,biology_medicine,post,1,24
gpt-5.5,ru04,biology_medicine,live,2,35
gpt-5.5,ru04,biology_medicine,post,2,28
gpt-5.5,ru04,biology_medicine,live,3,29
gpt-5.5,ru04,biology_medicine,post,3,22
gpt-5.5,ru04,biology_medicine,live,4,31
gpt-5.5,ru04,biology_medicine,post,4,20
gpt-5.5,ru04,biology_medicine,live,5,24
gpt-5.5,ru04,biology_medicine,post,5,24
gpt-5.5,ru05,technology,live,0,18
gpt-5.5,ru05,technology,post,0,15
gpt-5.5,ru05,technology,live,1,25
gpt-5.5,ru05,technology,post,1,24
gpt-5.5,ru05,technology,live,2,28
gpt-5.5,ru05,technology,post,2,22
gpt-5.5,ru05,technology,live,3,31
gpt-5.5,ru05,technology,post,3,28
gpt-5.5,ru05,technology,live,4,34
gpt-5.5,ru05,technology,post,4,30
gpt-5.5,ru05,technology,live,5,20
gpt-5.5,ru05,technology,post,5,18
gpt-5.5,ru05,technology,live,6,22
gpt-5.5,ru05,technology,post,6,20
gpt-5.5,ru06,economics,live,0,18
gpt-5.5,ru06,economics,post,0,18
gpt-5.5,ru06,economics,live,1,12
gpt-5.5,ru06,economics,post,1,14
gpt-5.5,ru06,economics,live,2,15
gpt-5.5,ru06,economics,post,2,20
gpt-5.5,ru06,economics,live,3,14
gpt-5.5,ru06,economics,post,3,18
gpt-5.5,ru06,economics,live,4,20
gpt-5.5,ru06,economics,post,4,24
gpt-5.5,ru06,economics,live,5,22
gpt-5.5,ru06,economics,post,5,30
gpt-5.5,ru07,geography,live,0,12
gpt-5.5,ru07,geography,post,0,12
gpt-5.5,ru07,geography,live,1,16
gpt-5.5,ru07,geography,post,1,22
gpt-5.5,ru07,geography,live,2,14
gpt-5.5,ru07,geography,post,2,18
gpt-5.5,ru07,geography,live,3,15
gpt-5.5,ru07,geography,post,3,20
gpt-5.5,ru07,geography,live,4,18
gpt-5.5,ru07,geography,post,4,17
gpt-5.5,ru07,geography,live,5,17
gpt-5.5,ru07,geography,post,5,27
gpt-5.5,ru07,geography,live,6,13
gpt-5.5,ru07,geography,post,6,21
gpt-5.5,ru08,food_culture,live,0,18
gpt-5.5,ru08,food_culture,post,0,38
gpt-5.5,ru08,food_culture,live,1,14
gpt-5.5,ru08,food_culture,post,1,42
gpt-5.5,ru08,food_culture,live,2,20
gpt-5.5,ru08,food_culture,post,2,35
gpt-5.5,ru08,food_culture,live,3,16
gpt-5.5,ru08,food_culture,post,3,32
gpt-5.5,ru08,food_culture,live,4,24
gpt-5.5,ru08,food_culture,post,4,40
gpt-5.5,ru08,food_culture,live,5,15
gpt-5.5,ru08,food_culture,post,5,34
gpt-5.5,ru09,science,live,0,18
gpt-5.5,ru09,science,post,0,18
gpt-5.5,ru09,science,live,1,24
gpt-5.5,ru09,science,post,1,22
gpt-5.5,ru09,science,live,2,32
gpt-5.5,ru09,science,post,2,28
gpt-5.5,ru09,science,live,3,28
gpt-5.5,ru09,science,post,3,26
gpt-5.5,ru09,science,live,4,20
gpt-5.5,ru09,science,post,4,20
gpt-5.5,ru09,science,live,5,22
gpt-5.5,ru09,science,post,5,24
gpt-5.5,ru10,biology_medicine,live,0,12
gpt-5.5,ru10,biology_medicine,post,0,25
gpt-5.5,ru10,biology_medicine,live,1,18
gpt-5.5,ru10,biology_medicine,post,1,35
gpt-5.5,ru10,biology_medicine,live,2,24
gpt-5.5,ru10,biology_medicine,post,2,38
gpt-5.5,ru10,biology_medicine,live,3,31
gpt-5.5,ru10,biology_medicine,post,3,45
gpt-5.5,ru10,biology_medicine,live,4,16
gpt-5.5,ru10,biology_medicine,post,4,30
gpt-5.5,ru10,biology_medicine,live,5,14
gpt-5.5,ru10,biology_medicine,post,5,28
gpt-5.5,ru10,biology_medicine,live,6,10
gpt-5.5,ru10,biology_medicine,post,6,22
gpt-oss-120b,p001,history,live,0,15
gpt-oss-120b,p001,history,post,0,10
gpt-oss-120b,p001,history,replay,0,15
gpt-oss-120b,p001,history,live,1,20
gpt-oss-120b,p001,history,post,1,20
gpt-oss-120b,p001,history,replay,1,22
gpt-oss-120b,p001,history,live,2,30
gpt-oss-120b,p001,history,post,2,15
gpt-oss-120b,p001,history,replay,2,20
gpt-oss-120b,p001,history,live,3,35
gpt-oss-120b,p001,history,post,3,25
gpt-oss-120b,p001,history,replay,3,18
gpt-oss-120b,p001,history,live,4,40
gpt-oss-120b,p001,history,post,4,20
gpt-oss-120b,p001,history,replay,4,17
gpt-oss-120b,p001,history,live,5,25
gpt-oss-120b,p001,history,post,5,10
gpt-oss-120b,p001,history,replay,5,18
gpt-oss-120b,p002,history,live,0,15
gpt-oss-120b,p002,history,post,0,15
gpt-oss-120b,p002,history,live,1,20
gpt-oss-120b,p002,history,post,1,20
gpt-oss-120b,p002,history,live,2,30
gpt-oss-120b,p002,history,post,2,30
gpt-oss-120b,p002,history,live,3,25
gpt-oss-120b,p002,history,post,3,35
gpt-oss-120b,p002,history,live,4,35
gpt-oss-120b,p002,history,post,4,20
gpt-oss-120b,p002,history,live,5,20
gpt-oss-120b,p002,history,post,5,15
gpt-oss-120b,p003,history,live,0,10
gpt-oss-120b,p003,history,post,0,15
gpt-oss-120b,p003,history,live,1,12
gpt-oss-120b,p003,history,post,1,25
gpt-oss-120b,p003,history,live,2,15
gpt-oss-120b,p003,history,post,2,35
