model_id,variant_id,question_id,family,condition,sentence_index,raw_score,normalized_ai_risk
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,0,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,1,15,15
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,2,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,3,5,5
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,4,5,5
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,5,15,15
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,live,6,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,0,30,30
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,1,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,2,15,15
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,3,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,4,5,5
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,5,5,5
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,post,6,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,0,20,20
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,1,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,2,15,15
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,3,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,4,5,5
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,5,10,10
gemini-3.1-pro-preview,paraphrase,r07_group_message,message_to_friends,replay,6,10,10
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,0,10,10
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,1,15,15
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,2,5,5
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,3,10,10
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,4,5,5
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,5,20,20
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,live,6,35,35
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,0,10,10
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,1,15,15
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,2,5,5
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,3,5,5
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,4,5,5
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,5,15,15
gemini-3.1-pro-preview,paraphrase,r08_service_recommendation,recommendation_post,post,6,70,70
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,0,30,30
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,1,5,5
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,2,15,15
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,3,5,5
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,4,20,20
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,5,5,5
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,live,6,40,40
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,0,85,85
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,1,25,25
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,2,75,75
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,3,15,15
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,4,45,45
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,5,10,10
gemini-3.1-pro-preview,paraphrase,r09_family_trip,travel_moment,post,6,80,80
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,0,10,10
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,1,15,15
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,2,5,5
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,3,12,12
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,4,8,8
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,5,5,5
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,live,6,10,10
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,0,15,15
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,1,65,65
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,2,40,40
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,3,70,70
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,4,30,30
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,5,20,20
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,post,6,60,60
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,0,5,5
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,1,20,20
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,2,15,15
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,3,15,15
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,4,10,10
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,5,10,10
gemini-3.1-pro-preview,paraphrase,r10_travel_moment,travel_moment,replay,6,20,20
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,0,5,5
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,1,10,10
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,2,15,15
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,3,5,5
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,4,10,10
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,5,5,5
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,live,6,5,5
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,0,10,10
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,1,15,15
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,2,10,10
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,3,30,30
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,4,20,20
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,5,10,10
gemini-3.1-pro-preview,paraphrase,r11_change_of_mind,opinion_from_experience,post,6,5,5
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,0,5,5
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,1,2,2
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,2,8,8
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,3,4,4
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,4,10,10
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,5,6,6
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,live,6,3,3
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,0,5,5
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,1,2,2
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,2,5,5
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,3,10,10
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,4,10,10
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,5,15,15
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,post,6,5,5
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,0,2,2
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,1,3,3
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,2,4,4
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,3,3,3
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,4,3,3
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,5,2,2
gemini-3.1-pro-preview,paraphrase,r12_recommendation,recommendation_post,replay,6,2,2
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,0,5,5
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,1,10,10
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,2,5,5
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,3,15,15
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,4,10,10
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,5,8,8
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,live,6,20,20
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,0,5,5
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,1,10,10
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,2,5,5
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,3,15,15
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,4,10,10
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,5,10,10
gemini-3.1-pro-preview,paraphrase,r13_return_visit,personal_social_post,post,6,30,30
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,0,10,10
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,1,15,15
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,2,20,20
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,3,35,35
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,4,10,10
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,live,5,15,15
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,0,25,25
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,1,40,40
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,2,30,30
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,3,55,55
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,4,35,35
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,post,5,65,65
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,0,12,12
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,1,15,15
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,2,10,10
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,3,30,30
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,4,25,25
gemini-3.1-pro-preview,paraphrase,r14_opinion_post,opinion_from_experience,replay,5,20,20
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,0,15,15
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,1,5,5
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,2,10,10
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,3,5,5
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,4,20,20
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,live,5,10,10
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,0,10,10
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,1,5,5
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,2,15,15
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,3,10,10
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,4,20,20
gemini-3.1-pro-preview,paraphrase,r15_small_event,event_recap,post,5,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,0,10,10
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,1,15,15
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,2,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,3,10,10
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,4,12,12
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,5,8,8
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,6,15,15
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,live,7,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,0,8,8
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,1,12,12
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,2,10,10
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,3,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,4,15,15
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,5,7,7
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,6,9,9
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,post,7,6,6
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,0,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,1,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,2,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,3,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,4,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,5,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,6,5,5
gemini-3.1-pro-preview,paraphrase,r16_event_recap,event_recap,replay,7,5,5
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,0,92,8
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,1,95,5
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,2,88,12
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,3,94,6
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,4,97,3
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,5,91,9
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,live,6,96,4
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,0,92,8
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,1,95,5
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,2,88,12
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,3,90,10
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,4,94,6
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,5,85,15
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,post,6,91,9
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,0,95,5
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,1,92,8
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,2,94,6
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,3,93,7
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,4,96,4
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,5,95,5
gemini-3.1-pro-preview,reverse,r01_personal_update,personal_social_post,replay,6,95,5
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,0,98,2
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,1,99,1
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,2,95,5
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,3,97,3
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,4,99,1
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,5,96,4
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,live,6,98,2
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,0,95,5
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,1,94,6
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,2,88,12
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,3,97,3
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,4,99,1
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,5,96,4
gemini-3.1-pro-preview,reverse,r02_parent_group,message_to_friends,post,6,98,2
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,0,92,8
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,1,95,5
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,2,98,2
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,3,90,10
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,4,89,11
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,5,96,4
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,live,6,97,3
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,0,95,5
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,1,92,8
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,2,98,2
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,3,90,10
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,4,85,15
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,5,94,6
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,post,6,96,4
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,0,92,8
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,1,95,5
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,2,94,6
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,3,93,7
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,4,91,9
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,5,94,6
gemini-3.1-pro-preview,reverse,r03_workplace_story,workplace_anecdote,replay,6,95,5
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,0,95,5
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,1,92,8
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,2,96,4
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,3,90,10
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,4,94,6
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,5,89,11
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,6,91,9
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,live,7,93,7
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,0,95,5
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,1,92,8
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,2,85,15
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,3,90,10
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,4,98,2
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,5,88,12
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,6,94,6
gemini-3.1-pro-preview,reverse,r04_neighborhood,neighborhood_observation,post,7,95,5
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,0,95,5
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,1,92,8
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,2,98,2
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,3,88,12
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,4,96,4
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,5,97,3
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,live,6,94,6
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,0,95,5
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,1,85,15
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,2,95,5
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,3,90,10
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,4,92,8
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,5,98,2
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,post,6,88,12
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,0,95,5
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,1,85,15
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,2,92,8
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,3,89,11
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,4,94,6
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,5,93,7
gemini-3.1-pro-preview,reverse,r05_product_experience,product_experience,replay,6,90,10
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,0,95,5
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,1,98,2
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,2,96,4
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,3,97,3
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,4,94,6
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,5,98,2
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,live,6,99,1
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,0,70,30
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,1,90,10
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,2,95,5
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,3,80,20
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,4,65,35
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,5,75,25
gemini-3.1-pro-preview,reverse,r06_complaint_story,complaint_with_story,post,6,60,40
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,0,98,2
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,1,96,4
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,2,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,3,97,3
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,4,94,6
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,5,99,1
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,live,6,98,2
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,0,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,1,92,8
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,2,94,6
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,3,96,4
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,4,98,2
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,5,99,1
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,post,6,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,0,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,1,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,2,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,3,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,4,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,5,95,5
gemini-3.1-pro-preview,reverse,r07_group_message,message_to_friends,replay,6,95,5
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,0,92,8
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,1,95,5
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,2,98,2
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,3,96,4
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,4,90,10
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,live,5,94,6
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,0,92,8
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,1,85,15
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,2,95,5
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,3,88,12
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,4,90,10
gemini-3.1-pro-preview,reverse,r08_service_recommendation,recommendation_post,post,5,78,22
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,0,95,5
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,1,92,8
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,2,98,2
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,3,94,6
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,4,97,3
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,5,96,4
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,live,6,99,1
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,0,75,25
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,1,65,35
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,2,60,40
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,3,70,30
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,4,85,15
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,5,65,35
gemini-3.1-pro-preview,reverse,r09_family_trip,travel_moment,post,6,55,45
